"timeBlock","Jan","Feb","Mar","Apr","May","Jun","July","Aug","Sep","Oct","Nov","Dcb"
"82","0.000015200166642682477","0.000000000009558380472972794","0.000000002547480142068741","0.00003401169005983149","0.04832656670364917","0.16113057610654563","0.18374216133589658","0.03440486051577954","0.0000013751584519375627","0.000000005567073977241167","0.000000000000011144941069786155","0.00000003928782943093971"
"83","0.000003129579518089216","0.0000000000019679857765717562","0.0000000005245035704391705","0.000007002705370871029","0.025446819305584133","0.10502281873870219","0.08640629307595409","0.016769792903030385","0.0000002831329304789499","0.0000000011462111636288444","0.000000000000002294644533986421","0.00000000808901567907765"
"84","0.0000006443526699596149","0.00000000000040519081948452596","0.00000000010799063390540639","0.0000014417949365339153","0.014458500375254753","0.06352069093487929","0.039200199114474504","0.0077967831721131265","0.000000058294559589586576","0.00000000023599471409906785","4.724469608572626e-16","0.000000001665456595696664"
"85","0.00000013266650068619494","0.00000000000008342519653802763","0.00000000002223431387040292","0.00000029685279173130064","0.009233473046034755","0.028248757908187514","0.02453579009297973","0.004179434144209069","0.000000012002332868858964","0.00000000004858921885421012","9.727263962557816e-17","0.0000000003429027439424863"
"86","0.000000027314856017316203","0.00000000000001717650816043311","0.000000000004577848054125016","0.00000006111935735501455","0.008856640138484036","0.015934213336733005","0.013615720823766938","0.002251896733393946","0.00013320121604362532","0.000000000010004089277487985","0.00000422638059688872","0.00000000007060063414868007"
"87","0.000000005623886628407572","0.00000000000000353649071058455","0.0000000000009425383184210856","0.00000001258393367872136","0.009200066508964296","0.011602413330204356","0.009482929555427374","0.0012485023719147651","0.00013290171711755622","0.000000000002059753266917942","0.000007891406846100911","0.000000000014536044491471883"
"88","0.0000000011579083846947936","7.28132076044463e-16","0.0000000000001940602814223041","0.0000000025909203513159233","0.007912423629462921","0.00944213255733822","0.008045126791913982","0.001064988033561771","0.000027363284994656454","0.00000000000042408493196138695","0.0000016247706893631819","0.000000000002992842656527333"
"89","0.00000000023840306818669747","1.499159374512216e-16","0.000000000000039955291036644403","0.0000000005334475242995012","0.00666652350876887","0.00992860133115908","0.0060936093727427245","0.0017147383744157937","0.000005633857725378341","0.00000000000008731532674581216","0.00000033452587662718876","0.0000000000006161997627335694"
"90","0.00000000004908507760379696","3.08663620808626e-17","0.000000000000008226440104705898","0.00000000010983211469111218","0.008756191509813462","0.00995532728928022","0.006626541663421992","0.002151643868163501","0.0000011599613451383313","0.000000000000017977451472909457","0.0000000688759114537268","0.00000000000012687006674566873"
"91","0.0005429434861155517","6.3551102324721495e-18","0.000000000000001693751066266721","0.000000000022613458434102427","0.010532094175864532","0.006496744349649735","0.007102649192459949","0.0019978382421227893","0.00000023882575453656295","0.000000000000003701397835933945","0.00000001418093938325862","0.00000000000002612142167118942"
"92","0.004712284862245568","1.3084608403499798e-18","3.4872832452017413e-16","0.000000000004655910557572639","0.011501496501911328","0.00743660648054334","0.006263450809125607","0.001028034036460698","0.000000049172104974891716","7.620849907731241e-16","0.000000002919729663784712","0.000000000000005378169079802889"
"93","0.00521355390446425","2.694004837211733e-19","7.180006952892884e-17","0.0000000000009586106956300596","0.01061461200931999","0.008542687185919108","0.006899031624506727","0.00044019436597258316","0.00005293931833327539","1.5690654150261878e-16","0.0000000006011464458869637","0.0000000000000011073173204370539"
"94","0.003326830649141268","5.546717058019844e-20","1.4782997599785675e-17","0.00000000000019736944136131202","0.009685092790009765","0.008858585849265355","0.0078566421923058","0.0003590069227631812","0.00029229141677285795","3.230566546303021e-17","0.00000000012377072229834168","2.2798681669279834e-16"
"95","0.0014457359144284126","1.1420198544844073e-20","3.0436881115723537e-18","0.000000000000040636617722769","0.011155912063977648","0.009386445507450358","0.007555891922850375","0.00020608821350317174","0.00017917690499163924","6.651450035254296e-18","0.000000000025483294134177998","4.694046379153549e-17"
